Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,17586,510,5,1194,2754,57,7040,2021-12-04
ACT,119,7,0,0,43,0,0,2021-12-04
NSW,2960,176,1,148,955,38,674,2021-12-04
NT,62,1,0,0,8,3,0,2021-12-04
QLD,24,3,2,1,18,9,1,2021-12-04
SA,36,5,0,0,28,1,2,2021-12-04
TAS,1,0,0,0,0,0,1,2021-12-04
VIC,14383,318,2,1045,1702,5,6362,2021-12-04
WA,1,0,0,0,0,1,0,2021-12-04
