Age Group,Male,Female,Date
0-9,0,1,2021-12-15
10-19,1,1,2021-12-15
20-29,6,3,2021-12-15
30-39,13,7,2021-12-15
40-49,31,13,2021-12-15
50-59,77,45,2021-12-15
60-69,151,70,2021-12-15
70-79,289,175,2021-12-15
80-89,401,344,2021-12-15
90+,193,291,2021-12-15
