Jurisdiction,Active,Recovered,Deaths,Date
Australia,931,1948,905,2021-12-26
ACT,4,8,7,2021-12-26
NSW,404,122,106,2021-12-26
NT,0,0,0,2021-12-26
QLD,0,0,1,2021-12-26
SA,0,0,0,2021-12-26
TAS,0,0,1,2021-12-26
VIC,505,1818,790,2021-12-26
WA,0,0,0,2021-12-26
