Age Group,Male,Female,Date
0-9,91281,85634,2022-02-10
10-19,113739,122399,2022-02-10
20-29,219883,229568,2022-02-10
30-39,161902,169558,2022-02-10
40-49,111142,121155,2022-02-10
50-59,87593,94259,2022-02-10
60-69,56565,56418,2022-02-10
70-79,29465,26607,2022-02-10
80-89,11985,12607,2022-02-10
90+,2856,5046,2022-02-10
