Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,345427,2296,21,34525,13795,68,215776,2022-02-03
ACT,3183,529,0,0,3215,0,0,2022-02-03
NSW,189389,7,0,12625,69,6,90419,2022-02-03
NT,6913,17,0,960,69,0,6388,2022-02-03
QLD,59682,139,0,8140,989,1,44261,2022-02-03
SA,18308,563,18,1002,2689,56,8551,2022-02-03
TAS,1114,0,0,656,2,0,2517,2022-02-03
VIC,66648,1019,0,11138,6631,0,63621,2022-02-03
WA,190,22,3,4,131,5,19,2022-02-03
