Age Group,Male,Female,Date
0-9,11052,10564,2021-10-29
10-19,12759,11922,2021-10-29
20-29,18090,16698,2021-10-29
30-39,15409,13960,2021-10-29
40-49,10747,9919,2021-10-29
50-59,8297,7773,2021-10-29
60-69,4900,4670,2021-10-29
70-79,2648,2510,2021-10-29
80-89,1363,1723,2021-10-29
90+,406,866,2021-10-29
