Age Group,Male,Female,Date
0-9,0,1,2021-12-14
10-19,1,1,2021-12-14
20-29,6,3,2021-12-14
30-39,13,7,2021-12-14
40-49,31,13,2021-12-14
50-59,77,45,2021-12-14
60-69,151,70,2021-12-14
70-79,288,174,2021-12-14
80-89,401,344,2021-12-14
90+,193,289,2021-12-14
