Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,277360,1379,26,26797,11756,105,200500,2022-02-08
ACT,2369,495,0,0,3016,0,0,2022-02-08
NSW,145808,2,6,9682,32,12,68502,2022-02-08
NT,7407,6,0,1086,49,0,6823,2022-02-08
QLD,47876,59,1,5118,949,2,48193,2022-02-08
SA,14159,377,8,911,2960,73,6602,2022-02-08
TAS,997,0,0,601,7,0,3889,2022-02-08
VIC,58449,388,0,9397,4517,0,66472,2022-02-08
WA,295,52,11,2,226,18,19,2022-02-08
