Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,373868,9672,153,39741,57515,810,274669,2022-07-27
ACT,5604,1104,0,0,6899,0,0,2022-07-27
NSW,168126,2,0,16171,10,0,101270,2022-07-27
NT,3108,0,16,481,0,72,2988,2022-07-27
QLD,64030,48,0,8161,308,0,59999,2022-07-27
SA,25858,4090,24,83,24375,106,4518,2022-07-27
TAS,7864,880,12,419,4565,54,4646,2022-07-27
VIC,69821,0,0,12653,0,0,84933,2022-07-27
WA,29457,3548,101,1773,21358,578,16315,2022-07-27
