Age Group,Male,Female,Date
0-9,227818,213731,2022-08-13
10-19,267701,288542,2022-08-13
20-29,425030,474340,2022-08-13
30-39,385858,432677,2022-08-13
40-49,300830,346320,2022-08-13
50-59,251272,280370,2022-08-13
60-69,178276,183520,2022-08-13
70-79,106121,98104,2022-08-13
80-89,47922,50861,2022-08-13
90+,12752,23002,2022-08-13
