Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,502377,10280,18,37222,83080,139,315748,2022-04-03
ACT,5852,718,0,0,5829,0,808,2022-04-03
NSW,269214,2,0,16805,89,4,147633,2022-04-03
NT,2825,13,0,286,119,0,2641,2022-04-03
QLD,59676,338,0,8140,1396,3,63293,2022-04-03
SA,34640,4018,6,72,32005,42,564,2022-04-03
TAS,13076,0,0,1675,3,0,14590,2022-04-03
VIC,63142,458,0,8550,1896,0,69381,2022-04-03
WA,53952,4733,12,1694,41743,90,16838,2022-04-03
