Age Group,Male,Female,Date
0-9,15878,15047,2021-11-29
10-19,16131,15261,2021-11-29
20-29,21076,19770,2021-11-29
30-39,18422,17309,2021-11-29
40-49,13228,12435,2021-11-29
50-59,9857,9461,2021-11-29
60-69,5990,5762,2021-11-29
70-79,3305,3093,2021-11-29
80-89,1657,2073,2021-11-29
90+,470,998,2021-11-29
