Age Group,Male,Female,Date
0-9,0,1,2021-11-29
10-19,1,1,2021-11-29
20-29,6,3,2021-11-29
30-39,12,7,2021-11-29
40-49,28,13,2021-11-29
50-59,72,41,2021-11-29
60-69,147,64,2021-11-29
70-79,268,163,2021-11-29
80-89,380,331,2021-11-29
90+,176,278,2021-11-29
