Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,377998,9509,11,30235,68218,98,251673,2022-03-21
ACT,6014,898,0,0,7392,0,0,2022-03-21
NSW,205909,0,0,14970,5,1,132065,2022-03-21
NT,1536,6,0,155,182,0,1335,2022-03-21
QLD,39483,138,0,6068,1556,1,42494,2022-03-21
SA,25464,3069,5,47,23697,40,526,2022-03-21
TAS,9932,945,0,357,3159,0,7994,2022-03-21
VIC,51520,206,0,7325,2039,0,55707,2022-03-21
WA,38140,4247,6,1313,30188,56,11552,2022-03-21
