Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,240422,1728,12,21010,10758,112,174644,2022-02-12
ACT,2618,428,0,0,3009,0,0,2022-02-12
NSW,126533,6,0,8177,22,10,62563,2022-02-12
NT,7733,5,0,1378,46,0,7512,2022-02-12
QLD,33021,167,0,3493,1005,2,37011,2022-02-12
SA,14016,569,8,795,2717,53,7034,2022-02-12
TAS,917,0,0,451,8,0,3721,2022-02-12
VIC,55102,514,0,6710,3504,0,56769,2022-02-12
WA,482,39,4,6,447,47,34,2022-02-12
