Age Group,Male,Female,Date
0-9,10317,9852,2021-10-25
10-19,12112,11320,2021-10-25
20-29,17528,16071,2021-10-25
30-39,14836,13346,2021-10-25
40-49,10321,9497,2021-10-25
50-59,7987,7446,2021-10-25
60-69,4703,4474,2021-10-25
70-79,2529,2380,2021-10-25
80-89,1298,1656,2021-10-25
90+,394,843,2021-10-25
