Age Group,Male,Female,Date
0-9,22364,21169,2021-12-30
10-19,24839,24735,2021-12-30
20-29,38087,36905,2021-12-30
30-39,28865,27396,2021-12-30
40-49,19906,19211,2021-12-30
50-59,14988,14683,2021-12-30
60-69,9126,8825,2021-12-30
70-79,5050,4799,2021-12-30
80-89,2358,2846,2021-12-30
90+,599,1245,2021-12-30
