Age Group,Male,Female,Date
0-9,4,4,2022-05-01
10-19,2,3,2022-05-01
20-29,11,8,2022-05-01
30-39,37,25,2022-05-01
40-49,71,45,2022-05-01
50-59,187,109,2022-05-01
60-69,432,222,2022-05-01
70-79,955,490,2022-05-01
80-89,1441,1010,2022-05-01
90+,769,941,2022-05-01
