Age Group,Male,Female,Date
0-9,0,1,2021-12-31
10-19,1,1,2021-12-31
20-29,6,3,2021-12-31
30-39,13,7,2021-12-31
40-49,33,14,2021-12-31
50-59,80,46,2021-12-31
60-69,157,75,2021-12-31
70-79,309,187,2021-12-31
80-89,424,354,2021-12-31
90+,202,311,2021-12-31
