Jurisdiction,Active,Recovered,Deaths,Date
Australia,625,1455,778,2021-10-25
ACT,0,8,7,2021-10-25
NSW,300,84,84,2021-10-25
NT,0,0,0,2021-10-25
QLD,0,0,1,2021-10-25
SA,0,0,0,2021-10-25
TAS,0,0,1,2021-10-25
VIC,325,1363,685,2021-10-25
WA,0,0,0,2021-10-25
