Age Group,Male,Female,Date
0-9,119514,111819,2022-03-18
10-19,150287,159682,2022-03-18
20-29,245009,258995,2022-03-18
30-39,187765,202551,2022-03-18
40-49,134787,150872,2022-03-18
50-59,102288,110158,2022-03-18
60-69,65423,65606,2022-03-18
70-79,34696,31205,2022-03-18
80-89,14041,14629,2022-03-18
90+,3344,5825,2022-03-18
