Age Group,Male,Female,Date
0-9,21663,20549,2021-12-29
10-19,23635,23380,2021-12-29
20-29,34990,33516,2021-12-29
30-39,26994,25565,2021-12-29
40-49,18895,18077,2021-12-29
50-59,14106,13768,2021-12-29
60-69,8646,8360,2021-12-29
70-79,4829,4585,2021-12-29
80-89,2270,2758,2021-12-29
90+,579,1223,2021-12-29
