Age Group,Male,Female,Date
0-9,0,1,2021-11-30
10-19,1,1,2021-11-30
20-29,6,3,2021-11-30
30-39,12,7,2021-11-30
40-49,28,13,2021-11-30
50-59,74,41,2021-11-30
60-69,147,65,2021-11-30
70-79,271,163,2021-11-30
80-89,381,331,2021-11-30
90+,176,279,2021-11-30
