Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,254232,3223,5,44588,11618,30,212807,2022-01-04
ACT,2789,926,0,0,3058,0,0,2022-01-04
NSW,157873,494,0,22637,2862,4,126304,2022-01-04
NT,497,67,4,7,260,8,155,2022-01-04
QLD,25924,17,1,5681,118,2,22563,2022-01-04
SA,16558,123,0,3123,874,0,14228,2022-01-04
TAS,2241,1,0,701,98,0,2218,2022-01-04
VIC,48297,1592,0,12428,4329,6,47326,2022-01-04
WA,53,3,0,11,19,10,13,2022-01-04
