Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,484357,10824,11,39615,82005,153,305409,2022-04-10
ACT,5974,959,0,0,6777,0,0,2022-04-10
NSW,257729,0,1,17597,12,1,135949,2022-04-10
NT,3103,7,0,442,190,0,2834,2022-04-10
QLD,60067,149,0,8538,1542,4,62882,2022-04-10
SA,37618,4705,5,67,35270,47,760,2022-04-10
TAS,10915,0,0,1804,1,0,14384,2022-04-10
VIC,64132,467,0,9143,2482,0,73810,2022-04-10
WA,44819,4537,5,2024,35731,101,14790,2022-04-10
