Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,371456,10070,151,43004,55680,725,270791,2022-07-22
ACT,6301,893,0,0,7429,0,0,2022-07-22
NSW,152668,1,0,18668,11,0,92424,2022-07-22
NT,3720,0,13,503,0,59,3792,2022-07-22
QLD,63512,78,0,8945,202,0,58616,2022-07-22
SA,28592,4226,22,126,21852,24,7772,2022-07-22
TAS,9360,938,12,466,5283,49,2393,2022-07-22
VIC,70891,0,0,12278,0,0,81638,2022-07-22
WA,36412,3934,104,2018,20903,593,24156,2022-07-22
