Age Group,Male,Female,Date
0-9,7,8,2022-08-09
10-19,5,4,2022-08-09
20-29,17,12,2022-08-09
30-39,54,32,2022-08-09
40-49,107,70,2022-08-09
50-59,266,157,2022-08-09
60-69,651,350,2022-08-09
70-79,1497,812,2022-08-09
80-89,2331,1730,2022-08-09
90+,1399,1800,2022-08-09
