Age Group,Male,Female,Date
0-9,1,2,2022-01-14
10-19,1,1,2022-01-14
20-29,7,3,2022-01-14
30-39,18,7,2022-01-14
40-49,36,16,2022-01-14
50-59,85,52,2022-01-14
60-69,175,91,2022-01-14
70-79,357,207,2022-01-14
80-89,479,390,2022-01-14
90+,225,353,2022-01-14
