Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,14807,427,12,1230,2865,59,7644,2021-12-09
ACT,76,3,1,0,33,4,0,2021-12-09
NSW,3372,166,5,249,1079,36,1092,2021-12-09
NT,40,3,2,0,9,3,0,2021-12-09
QLD,41,0,0,0,18,5,1,2021-12-09
SA,51,6,1,0,23,4,3,2021-12-09
TAS,1,0,0,0,0,0,0,2021-12-09
VIC,11224,249,2,981,1703,5,6548,2021-12-09
WA,2,0,1,0,0,2,0,2021-12-09
