Age Group,Male,Female,Date
0-9,1,2,2022-01-16
10-19,1,1,2022-01-16
20-29,7,3,2022-01-16
30-39,18,7,2022-01-16
40-49,36,16,2022-01-16
50-59,85,52,2022-01-16
60-69,175,91,2022-01-16
70-79,357,207,2022-01-16
80-89,479,390,2022-01-16
90+,225,353,2022-01-16
