Age Group,Male,Female,Date
0-9,1,3,2022-03-03
10-19,1,1,2022-03-03
20-29,10,3,2022-03-03
30-39,31,17,2022-03-03
40-49,52,31,2022-03-03
50-59,143,87,2022-03-03
60-69,326,161,2022-03-03
70-79,729,366,2022-03-03
80-89,1073,755,2022-03-03
90+,576,669,2022-03-03
