Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,316574,11684,135,32360,53387,553,178319,2022-07-14
ACT,7228,1345,0,0,6655,0,0,2022-07-14
NSW,135832,0,0,10622,8,0,75221,2022-07-14
NT,2532,0,8,452,24,45,1933,2022-07-14
QLD,44154,40,0,7477,120,0,40171,2022-07-14
SA,24166,4308,0,100,18439,16,492,2022-07-14
TAS,9930,1288,6,477,5476,49,2811,2022-07-14
VIC,58357,0,0,11176,0,0,50433,2022-07-14
WA,34375,4703,121,2056,22665,443,7258,2022-07-14
