Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,256794,1989,11,27451,10557,98,187044,2022-02-10
ACT,2380,500,0,0,2913,0,0,2022-02-10
NSW,136087,6,0,10124,24,12,64513,2022-02-10
NT,7411,8,0,1153,43,0,7008,2022-02-10
QLD,39088,168,0,5686,997,2,44747,2022-02-10
SA,14528,655,7,977,2516,53,7070,2022-02-10
TAS,937,1,0,636,8,0,3777,2022-02-10
VIC,55946,524,0,8867,3673,0,59905,2022-02-10
WA,417,127,4,8,383,31,24,2022-02-10
