Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,261986,7313,13,27537,38283,88,171636,2022-03-11
ACT,3899,791,0,0,4919,0,0,2022-03-11
NSW,133783,1,2,14031,2,2,84331,2022-03-11
NT,1990,74,0,189,326,0,1702,2022-03-11
QLD,27018,100,0,4227,553,2,28304,2022-03-11
SA,22054,2450,2,51,14569,43,256,2022-03-11
TAS,6191,0,0,1129,1,0,6966,2022-03-11
VIC,46263,299,0,6512,1577,0,43549,2022-03-11
WA,20788,3598,9,1398,16336,41,6528,2022-03-11
