Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,25774,518,4,1881,6834,34,9289,2021-10-10
ACT,433,16,0,14,134,0,91,2021-10-10
NSW,6938,478,1,0,4082,4,0,2021-10-10
NT,6,0,0,0,0,2,0,2021-10-10
QLD,34,0,2,1,3,15,1,2021-10-10
SA,5,1,0,0,4,1,0,2021-10-10
TAS,1,0,0,0,0,0,0,2021-10-10
VIC,18342,23,1,1866,2611,1,9197,2021-10-10
WA,15,0,0,0,0,11,0,2021-10-10
