Age Group,Male,Female,Date
0-9,2,3,2022-03-23
10-19,1,1,2022-03-23
20-29,11,4,2022-03-23
30-39,31,19,2022-03-23
40-49,56,35,2022-03-23
50-59,154,90,2022-03-23
60-69,356,178,2022-03-23
70-79,791,399,2022-03-23
80-89,1167,818,2022-03-23
90+,628,741,2022-03-23
