Age Group,Male,Female,Date
0-9,1,4,2022-02-13
10-19,1,2,2022-02-13
20-29,9,3,2022-02-13
30-39,29,16,2022-02-13
40-49,46,27,2022-02-13
50-59,122,76,2022-02-13
60-69,257,132,2022-02-13
70-79,587,322,2022-02-13
80-89,902,634,2022-02-13
90+,467,573,2022-02-13
