Age Group,Male,Female,Date
0-9,103122,96592,2022-02-24
10-19,125992,134681,2022-02-24
20-29,228562,239859,2022-02-24
30-39,171930,182620,2022-02-24
40-49,119508,131482,2022-02-24
50-59,92769,100060,2022-02-24
60-69,59925,59997,2022-02-24
70-79,31417,28349,2022-02-24
80-89,12864,13483,2022-02-24
90+,3067,5430,2022-02-24
