Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,492605,1460,12,38571,24541,81,304513,2022-01-21
ACT,5647,259,0,0,4913,0,0,2022-01-21
NSW,259132,2,1,15150,237,2,132523,2022-01-21
NT,4048,3,0,81,49,0,1017,2022-01-21
QLD,91306,27,0,11195,238,1,82925,2022-01-21
SA,31582,1163,9,1851,8634,71,14615,2022-01-21
TAS,1400,0,0,269,358,0,1849,2022-01-21
VIC,99408,0,0,10023,10060,0,71579,2022-01-21
WA,82,6,2,2,52,7,5,2022-01-21
