Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,15978,429,6,1136,2825,58,8225,2021-12-12
ACT,70,0,1,0,33,6,0,2021-12-12
NSW,4366,142,3,340,1066,32,1713,2021-12-12
NT,38,4,1,0,13,4,0,2021-12-12
QLD,46,0,1,0,12,4,0,2021-12-12
SA,64,7,0,3,34,4,3,2021-12-12
TAS,0,0,0,0,0,0,0,2021-12-12
VIC,11393,276,0,793,1667,7,6509,2021-12-12
WA,1,0,0,0,0,1,0,2021-12-12
