Age Group,Male,Female,Date
0-9,70273,65827,2022-01-24
10-19,93588,101210,2022-01-24
20-29,193304,200035,2022-01-24
30-39,134498,138070,2022-01-24
40-49,90387,97648,2022-01-24
50-59,72238,77652,2022-01-24
60-69,45897,45304,2022-01-24
70-79,23382,21211,2022-01-24
80-89,9482,10070,2022-01-24
90+,2217,3933,2022-01-24
