Age Group,Male,Female,Date
0-9,0,0,2021-10-12
10-19,1,0,2021-10-12
20-29,6,2,2021-10-12
30-39,6,4,2021-10-12
40-49,18,9,2021-10-12
50-59,43,29,2021-10-12
60-69,89,36,2021-10-12
70-79,189,111,2021-10-12
80-89,277,265,2021-10-12
90+,144,228,2021-10-12
