Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,420241,14141,19,48947,76727,109,276766,2022-03-24
ACT,5927,1278,0,0,7675,0,0,2022-03-24
NSW,230205,1,0,24802,7,0,140764,2022-03-24
NT,1792,10,0,365,203,0,1584,2022-03-24
QLD,47692,313,0,10705,1920,2,53589,2022-03-24
SA,27624,4675,3,64,26761,36,512,2022-03-24
TAS,10250,1379,0,637,3587,0,8204,2022-03-24
VIC,53763,383,0,9876,2146,0,59286,2022-03-24
WA,42988,6102,16,2498,34428,71,12827,2022-03-24
