Age Group,Male,Female,Date
0-9,7,8,2022-08-03
10-19,4,4,2022-08-03
20-29,16,12,2022-08-03
30-39,53,32,2022-08-03
40-49,103,70,2022-08-03
50-59,257,157,2022-08-03
60-69,639,340,2022-08-03
70-79,1466,783,2022-08-03
80-89,2283,1668,2022-08-03
90+,1353,1733,2022-08-03
