Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,29441,335,4,1470,3974,26,10865,2021-10-26
ACT,296,11,1,0,118,1,0,2021-10-26
NSW,4399,282,2,0,2149,5,0,2021-10-26
NT,5,0,0,0,0,0,0,2021-10-26
QLD,22,2,1,0,3,11,0,2021-10-26
SA,2,0,0,0,0,2,0,2021-10-26
TAS,1,0,0,0,0,0,0,2021-10-26
VIC,24715,40,0,1470,1704,7,10865,2021-10-26
WA,1,0,0,0,0,0,0,2021-10-26
