Age Group,Male,Female,Date
0-9,217589,204341,2022-07-26
10-19,257814,278146,2022-07-26
20-29,411122,457140,2022-07-26
30-39,369036,412793,2022-07-26
40-49,286014,328467,2022-07-26
50-59,236701,263003,2022-07-26
60-69,166375,170472,2022-07-26
70-79,97760,89685,2022-07-26
80-89,43653,45706,2022-07-26
90+,11459,20505,2022-07-26
