Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,215963,9006,93,23087,40527,461,106373,2022-06-24
ACT,5684,1134,0,0,4887,0,0,2022-06-24
NSW,91180,3,0,9200,12,0,40899,2022-06-24
NT,1477,238,0,20,1044,15,119,2022-06-24
QLD,26689,26,0,4944,101,0,21705,2022-06-24
SA,15561,2694,13,55,12363,72,231,2022-06-24
TAS,5266,719,8,320,2490,25,1978,2022-06-24
VIC,41503,0,0,7461,0,0,36006,2022-06-24
WA,28603,4192,72,1087,19630,349,5435,2022-06-24
