Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,316789,12394,108,34874,54916,541,181060,2022-07-15
ACT,7163,1367,0,0,6730,0,0,2022-07-15
NSW,138245,3,0,14232,9,0,76112,2022-07-15
NT,2636,0,6,486,0,41,2092,2022-07-15
QLD,45172,23,0,6877,112,0,41098,2022-07-15
SA,25018,4648,0,113,19423,6,517,2022-07-15
TAS,10078,1317,14,512,6009,50,2393,2022-07-15
VIC,59541,0,0,11283,0,0,51451,2022-07-15
WA,28936,5036,88,1371,22633,444,7397,2022-07-15
