Age Group,Male,Female,Date
0-9,13681,13031,2021-11-15
10-19,14569,13756,2021-11-15
20-29,19770,18472,2021-11-15
30-39,17042,15746,2021-11-15
40-49,12064,11219,2021-11-15
50-59,9108,8685,2021-11-15
60-69,5499,5266,2021-11-15
70-79,2981,2817,2021-11-15
80-89,1519,1933,2021-11-15
90+,441,940,2021-11-15
