Age Group,Male,Female,Date
0-9,1,3,2022-03-13
10-19,1,1,2022-03-13
20-29,10,4,2022-03-13
30-39,31,19,2022-03-13
40-49,53,32,2022-03-13
50-59,146,88,2022-03-13
60-69,342,169,2022-03-13
70-79,757,376,2022-03-13
80-89,1104,776,2022-03-13
90+,596,700,2022-03-13
