Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,213093,9202,109,23671,40228,472,107296,2022-06-23
ACT,5532,1085,0,0,4768,0,0,2022-06-23
NSW,88746,6,0,9466,11,0,40814,2022-06-23
NT,1489,216,4,26,1034,20,129,2022-06-23
QLD,26124,25,0,4777,110,0,21160,2022-06-23
SA,15718,2619,21,46,12580,76,231,2022-06-23
TAS,5024,763,6,383,1772,17,2528,2022-06-23
VIC,41690,0,0,7769,0,0,36434,2022-06-23
WA,28770,4488,78,1204,19953,359,6000,2022-06-23
