Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,418996,10235,23,31402,72209,167,240634,2022-04-16
ACT,5565,856,0,0,6428,0,0,2022-04-16
NSW,219542,5,0,13596,13,2,109559,2022-04-16
NT,3076,2,0,362,64,0,2959,2022-04-16
QLD,51452,13,0,5865,374,0,44002,2022-04-16
SA,32105,3613,7,129,29271,61,1767,2022-04-16
TAS,8617,936,0,403,942,0,10673,2022-04-16
VIC,57870,0,0,9559,1910,0,58418,2022-04-16
WA,40769,4810,16,1488,33207,104,13256,2022-04-16
