Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,265493,1316,17,29731,10864,108,192608,2022-02-09
ACT,2365,475,0,0,2942,0,0,2022-02-09
NSW,138118,2,0,10310,25,12,67014,2022-02-09
NT,7460,10,0,1118,52,0,6815,2022-02-09
QLD,44917,168,0,6734,968,2,45691,2022-02-09
SA,14312,2,4,1665,2424,64,7095,2022-02-09
TAS,966,0,0,574,7,0,3797,2022-02-09
VIC,57022,581,0,9327,4168,0,62176,2022-02-09
WA,333,78,13,3,278,30,20,2022-02-09
