Age Group,Male,Female,Date
0-9,5,6,2022-07-12
10-19,4,3,2022-07-12
20-29,16,13,2022-07-12
30-39,50,29,2022-07-12
40-49,95,61,2022-07-12
50-59,240,141,2022-07-12
60-69,558,311,2022-07-12
70-79,1295,688,2022-07-12
80-89,2001,1470,2022-07-12
90+,1157,1469,2022-07-12
