Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,314075,10291,129,30915,53652,522,168012,2022-07-13
ACT,7355,1174,0,0,6787,0,0,2022-07-13
NSW,136728,0,0,10806,8,0,78374,2022-07-13
NT,2395,0,8,471,324,40,1521,2022-07-13
QLD,42810,24,0,6744,106,0,29058,2022-07-13
SA,23533,3566,0,102,18124,35,452,2022-07-13
TAS,9834,1321,14,478,5356,54,2852,2022-07-13
VIC,57381,0,0,10627,0,0,49313,2022-07-13
WA,34039,4206,107,1687,22947,393,6442,2022-07-13
