Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,371115,11751,39,37098,70905,180,215991,2022-04-22
ACT,5676,1041,0,0,6589,0,0,2022-04-22
NSW,183889,1,0,15282,15,3,93474,2022-04-22
NT,3254,12,0,493,68,4,3123,2022-04-22
QLD,44085,60,3,8017,246,3,48443,2022-04-22
SA,28991,4396,4,100,25943,32,673,2022-04-22
TAS,8605,0,0,1263,1793,0,8082,2022-04-22
VIC,54002,0,0,9439,683,0,48593,2022-04-22
WA,42613,6241,32,2504,35568,138,13603,2022-04-22
