Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,396395,2740,12,21345,15391,78,231464,2022-01-25
ACT,4829,546,0,0,2708,0,0,2022-01-25
NSW,209326,3,0,9419,28,1,95255,2022-01-25
NT,3232,2,0,85,31,0,721,2022-01-25
QLD,84164,85,1,5615,429,1,67428,2022-01-25
SA,30641,653,8,1208,6171,65,11706,2022-01-25
TAS,1354,1,0,156,5,0,1682,2022-01-25
VIC,62734,1437,0,4860,5946,0,54660,2022-01-25
WA,115,13,3,2,73,11,12,2022-01-25
