Age Group,Male,Female,Date
0-9,4,4,2022-05-07
10-19,2,3,2022-05-07
20-29,12,8,2022-05-07
30-39,37,25,2022-05-07
40-49,74,46,2022-05-07
50-59,189,113,2022-05-07
60-69,442,233,2022-05-07
70-79,975,507,2022-05-07
80-89,1476,1046,2022-05-07
90+,812,980,2022-05-07
