Age Group,Male,Female,Date
0-9,83605,78408,2022-02-02
10-19,106308,114557,2022-02-02
20-29,210928,219422,2022-02-02
30-39,152775,158818,2022-02-02
40-49,104180,113156,2022-02-02
50-59,82531,88625,2022-02-02
60-69,53106,52791,2022-02-02
70-79,27436,24827,2022-02-02
80-89,11136,11760,2022-02-02
90+,2631,4648,2022-02-02
