Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,24913,698,3,1826,7769,34,7861,2021-10-08
ACT,430,21,0,19,161,0,99,2021-10-08
NSW,7604,646,2,0,4495,4,0,2021-10-08
NT,5,0,0,0,0,1,0,2021-10-08
QLD,31,0,0,0,5,13,0,2021-10-08
SA,4,0,1,0,4,2,0,2021-10-08
TAS,1,0,0,0,1,0,0,2021-10-08
VIC,16823,31,0,1807,3103,0,7762,2021-10-08
WA,15,0,0,0,0,14,0,2021-10-08
