Age Group,Male,Female,Date
0-9,233340,218640,2022-09-07
10-19,274940,295694,2022-09-07
20-29,432359,484103,2022-09-07
30-39,395984,444859,2022-09-07
40-49,309832,356992,2022-09-07
50-59,259667,290388,2022-09-07
60-69,185678,191361,2022-09-07
70-79,112098,103864,2022-09-07
80-89,51077,54519,2022-09-07
90+,13717,24896,2022-09-07
