Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,468474,10432,29,36414,81254,131,300329,2022-03-28
ACT,5491,701,0,0,7175,0,0,2022-03-28
NSW,251879,0,0,16199,6,0,147066,2022-03-28
NT,2158,19,0,245,152,0,1976,2022-03-28
QLD,60790,30,0,7786,1639,4,63420,2022-03-28
SA,30820,4063,8,69,28804,35,494,2022-03-28
TAS,10933,0,0,1728,2524,0,10024,2022-03-28
VIC,56997,356,0,8383,2346,0,61776,2022-03-28
WA,49406,5263,21,2004,38608,92,15573,2022-03-28
