Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,137752,1693,4,31249,7274,28,105819,2021-12-31
ACT,1658,462,0,0,856,0,604,2021-12-31
NSW,89418,548,1,20602,3162,7,66301,2021-12-31
NT,247,48,0,13,143,2,27,2021-12-31
QLD,8586,17,0,3101,117,1,10188,2021-12-31
SA,9243,3,0,2090,853,1,7302,2021-12-31
TAS,524,38,0,99,83,0,379,2021-12-31
VIC,28044,575,0,5344,2045,8,21017,2021-12-31
WA,32,2,3,0,15,9,1,2021-12-31
