Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,204357,8896,70,22179,36119,281,84241,2022-06-16
ACT,4418,983,0,0,3215,0,0,2022-06-16
NSW,79838,1,0,7259,3,0,28166,2022-06-16
NT,1256,221,3,23,788,10,83,2022-06-16
QLD,22624,17,0,4167,50,0,15971,2022-06-16
SA,15825,2595,10,59,9972,48,216,2022-06-16
TAS,3846,589,4,265,1897,12,902,2022-06-16
VIC,39948,0,0,8687,0,0,31686,2022-06-16
WA,36602,4490,53,1719,20194,211,7217,2022-06-16
